"Date","Simple Date","Relative Pressure (hPa)","Avg Wind Direction (10 mins) (°)","Absolute Pressure (hPa)"
2026-03-25T10:15:00+05:30,2026-03-25 10:15:00,960.2,0,960.2
2026-03-25T10:10:00+05:30,2026-03-25 10:10:00,960.2,0,960.2
2026-03-25T10:05:00+05:30,2026-03-25 10:05:00,960.2,0,960.2
2026-03-25T10:00:00+05:30,2026-03-25 10:00:00,960.3,0,960.3
2026-03-25T09:55:00+05:30,2026-03-25 09:55:00,960.3,0,960.3
2026-03-25T09:50:00+05:30,2026-03-25 09:50:00,960.4,0,960.4
2026-03-25T09:45:00+05:30,2026-03-25 09:45:00,960.4,0,960.4
2026-03-25T09:40:00+05:30,2026-03-25 09:40:00,960.5,0,960.5
2026-03-25T09:35:00+05:30,2026-03-25 09:35:00,960.5,0,960.5
2026-03-25T09:30:00+05:30,2026-03-25 09:30:00,960.4,0,960.4
2026-03-25T09:25:00+05:30,2026-03-25 09:25:00,960.5,0,960.5
2026-03-25T09:20:00+05:30,2026-03-25 09:20:00,960.2,0,960.2
2026-03-25T09:15:00+05:30,2026-03-25 09:15:00,960.3,0,960.3
2026-03-25T09:10:00+05:30,2026-03-25 09:10:00,960.3,0,960.3
2026-03-25T09:05:00+05:30,2026-03-25 09:05:00,960.5,0,960.5
2026-03-25T09:00:00+05:30,2026-03-25 09:00:00,960.6,0,960.6
2026-03-25T08:55:00+05:30,2026-03-25 08:55:00,960.5,0,960.5
2026-03-25T08:51:00+05:30,2026-03-25 08:51:00,960.6,0,960.6
2026-03-25T08:45:00+05:30,2026-03-25 08:45:00,960.7,0,960.7
2026-03-25T08:40:00+05:30,2026-03-25 08:40:00,960.6,0,960.6
2026-03-25T08:35:00+05:30,2026-03-25 08:35:00,960.5,0,960.5
2026-03-25T08:30:00+05:30,2026-03-25 08:30:00,960.3,0,960.3
2026-03-25T08:25:00+05:30,2026-03-25 08:25:00,960.5,0,960.5
2026-03-25T08:20:00+05:30,2026-03-25 08:20:00,960.4,0,960.4
2026-03-25T08:15:00+05:30,2026-03-25 08:15:00,960.4,0,960.4
2026-03-25T08:10:00+05:30,2026-03-25 08:10:00,960.4,0,960.4
2026-03-25T08:05:00+05:30,2026-03-25 08:05:00,960.3,0,960.3
2026-03-25T08:00:00+05:30,2026-03-25 08:00:00,960.3,0,960.3
2026-03-25T07:55:00+05:30,2026-03-25 07:55:00,960,0,960
2026-03-25T07:50:00+05:30,2026-03-25 07:50:00,960,0,960
2026-03-25T07:45:00+05:30,2026-03-25 07:45:00,960.1,0,960.1
2026-03-25T07:40:00+05:30,2026-03-25 07:40:00,959.9,0,959.9
2026-03-25T07:35:00+05:30,2026-03-25 07:35:00,959.9,0,959.9
2026-03-25T07:30:00+05:30,2026-03-25 07:30:00,959.9,0,959.9
2026-03-25T07:25:00+05:30,2026-03-25 07:25:00,959.8,0,959.8
2026-03-25T07:20:00+05:30,2026-03-25 07:20:00,959.7,0,959.7
2026-03-25T07:15:00+05:30,2026-03-25 07:15:00,959.8,0,959.8
2026-03-25T07:10:00+05:30,2026-03-25 07:10:00,959.5,0,959.5
2026-03-25T07:05:00+05:30,2026-03-25 07:05:00,959.7,0,959.7
2026-03-25T07:00:00+05:30,2026-03-25 07:00:00,959.4,0,959.4
2026-03-25T06:55:00+05:30,2026-03-25 06:55:00,959.3,0,959.3
2026-03-25T06:50:00+05:30,2026-03-25 06:50:00,959.4,0,959.4
2026-03-25T06:45:00+05:30,2026-03-25 06:45:00,959.3,0,959.3
2026-03-25T06:40:00+05:30,2026-03-25 06:40:00,959.2,0,959.2
2026-03-25T06:35:00+05:30,2026-03-25 06:35:00,959.2,0,959.2
2026-03-25T06:30:00+05:30,2026-03-25 06:30:00,959,0,959
2026-03-25T06:25:00+05:30,2026-03-25 06:25:00,958.9,0,958.9
2026-03-25T06:20:00+05:30,2026-03-25 06:20:00,958.9,0,958.9
2026-03-25T06:15:00+05:30,2026-03-25 06:15:00,959,0,959
2026-03-25T06:10:00+05:30,2026-03-25 06:10:00,958.6,0,958.6
2026-03-25T06:05:00+05:30,2026-03-25 06:05:00,958.7,0,958.7
2026-03-25T06:00:00+05:30,2026-03-25 06:00:00,958.5,0,958.5
2026-03-25T05:55:00+05:30,2026-03-25 05:55:00,958.3,0,958.3
2026-03-25T05:50:00+05:30,2026-03-25 05:50:00,958.3,0,958.3
2026-03-25T05:45:00+05:30,2026-03-25 05:45:00,958.2,0,958.2
2026-03-25T05:40:00+05:30,2026-03-25 05:40:00,958.2,0,958.2
2026-03-25T05:35:00+05:30,2026-03-25 05:35:00,958,0,958
2026-03-25T05:30:00+05:30,2026-03-25 05:30:00,958.1,0,958.1
2026-03-25T05:25:00+05:30,2026-03-25 05:25:00,958.1,0,958.1
2026-03-25T05:20:00+05:30,2026-03-25 05:20:00,957.8,0,957.8
2026-03-25T05:15:00+05:30,2026-03-25 05:15:00,957.9,0,957.9
2026-03-25T05:10:00+05:30,2026-03-25 05:10:00,957.9,0,957.9
2026-03-25T05:05:00+05:30,2026-03-25 05:05:00,958,0,958
2026-03-25T05:00:00+05:30,2026-03-25 05:00:00,958.1,0,958.1
2026-03-25T04:55:00+05:30,2026-03-25 04:55:00,958.1,0,958.1
2026-03-25T04:50:00+05:30,2026-03-25 04:50:00,958,0,958
2026-03-25T04:45:00+05:30,2026-03-25 04:45:00,957.8,0,957.8
2026-03-25T04:40:00+05:30,2026-03-25 04:40:00,957.9,0,957.9
2026-03-25T04:35:00+05:30,2026-03-25 04:35:00,957.7,0,957.7
2026-03-25T04:30:00+05:30,2026-03-25 04:30:00,957.8,0,957.8
2026-03-25T04:25:00+05:30,2026-03-25 04:25:00,957.7,0,957.7
2026-03-25T04:20:00+05:30,2026-03-25 04:20:00,957.7,0,957.7
2026-03-25T04:15:00+05:30,2026-03-25 04:15:00,957.7,0,957.7
2026-03-25T04:10:00+05:30,2026-03-25 04:10:00,957.6,0,957.6
2026-03-25T04:05:00+05:30,2026-03-25 04:05:00,957.5,0,957.5
2026-03-25T04:00:00+05:30,2026-03-25 04:00:00,957.2,0,957.2
2026-03-25T03:55:00+05:30,2026-03-25 03:55:00,957.5,0,957.5
2026-03-25T03:50:00+05:30,2026-03-25 03:50:00,957.7,0,957.7
2026-03-25T03:46:00+05:30,2026-03-25 03:46:00,957.5,0,957.5
2026-03-25T03:40:00+05:30,2026-03-25 03:40:00,957.5,0,957.5
2026-03-25T03:35:00+05:30,2026-03-25 03:35:00,957.6,0,957.6
2026-03-25T03:30:00+05:30,2026-03-25 03:30:00,957.4,0,957.4
2026-03-25T03:25:00+05:30,2026-03-25 03:25:00,957.7,0,957.7
2026-03-25T03:20:00+05:30,2026-03-25 03:20:00,957.6,0,957.6
2026-03-25T03:15:00+05:30,2026-03-25 03:15:00,957.4,0,957.4
2026-03-25T03:10:00+05:30,2026-03-25 03:10:00,957.5,0,957.5
2026-03-25T03:05:00+05:30,2026-03-25 03:05:00,957.5,0,957.5
2026-03-25T03:00:00+05:30,2026-03-25 03:00:00,957.6,0,957.6
2026-03-25T02:55:00+05:30,2026-03-25 02:55:00,957.7,0,957.7
2026-03-25T02:50:00+05:30,2026-03-25 02:50:00,957.6,0,957.6
2026-03-25T02:45:00+05:30,2026-03-25 02:45:00,957.5,0,957.5
2026-03-25T02:40:00+05:30,2026-03-25 02:40:00,957.7,0,957.7
2026-03-25T02:35:00+05:30,2026-03-25 02:35:00,957.9,0,957.9
2026-03-25T02:30:00+05:30,2026-03-25 02:30:00,957.7,0,957.7
2026-03-25T02:25:00+05:30,2026-03-25 02:25:00,957.7,0,957.7
2026-03-25T02:20:00+05:30,2026-03-25 02:20:00,957.6,0,957.6
2026-03-25T02:15:00+05:30,2026-03-25 02:15:00,957.6,0,957.6
2026-03-25T02:10:00+05:30,2026-03-25 02:10:00,957.4,0,957.4
2026-03-25T02:05:00+05:30,2026-03-25 02:05:00,957.6,0,957.6
2026-03-25T02:00:00+05:30,2026-03-25 02:00:00,957.9,0,957.9
2026-03-25T01:55:00+05:30,2026-03-25 01:55:00,957.7,0,957.7
2026-03-25T01:50:00+05:30,2026-03-25 01:50:00,957.9,0,957.9
2026-03-25T01:45:00+05:30,2026-03-25 01:45:00,957.9,0,957.9
2026-03-25T01:40:00+05:30,2026-03-25 01:40:00,957.7,0,957.7
2026-03-25T01:35:00+05:30,2026-03-25 01:35:00,957.8,0,957.8
2026-03-25T01:30:00+05:30,2026-03-25 01:30:00,957.9,0,957.9
2026-03-25T01:25:00+05:30,2026-03-25 01:25:00,958.1,0,958.1
2026-03-25T01:20:00+05:30,2026-03-25 01:20:00,958,0,958
2026-03-25T01:15:00+05:30,2026-03-25 01:15:00,958,0,958
2026-03-25T01:10:00+05:30,2026-03-25 01:10:00,958.1,0,958.1
2026-03-25T01:05:00+05:30,2026-03-25 01:05:00,958,0,958
2026-03-25T01:00:00+05:30,2026-03-25 01:00:00,958,0,958
2026-03-25T00:55:00+05:30,2026-03-25 00:55:00,958.1,0,958.1
2026-03-25T00:50:00+05:30,2026-03-25 00:50:00,958.2,0,958.2
2026-03-25T00:45:00+05:30,2026-03-25 00:45:00,958.3,0,958.3
2026-03-25T00:40:00+05:30,2026-03-25 00:40:00,958.2,0,958.2
2026-03-25T00:35:00+05:30,2026-03-25 00:35:00,958.2,0,958.2
2026-03-25T00:30:00+05:30,2026-03-25 00:30:00,958.3,0,958.3
2026-03-25T00:25:00+05:30,2026-03-25 00:25:00,958.3,0,958.3
2026-03-25T00:20:00+05:30,2026-03-25 00:20:00,958.3,0,958.3
2026-03-25T00:15:00+05:30,2026-03-25 00:15:00,958.3,0,958.3
2026-03-25T00:10:00+05:30,2026-03-25 00:10:00,958.4,0,958.4
2026-03-25T00:05:00+05:30,2026-03-25 00:05:00,958.6,0,958.6
2026-03-25T00:00:00+05:30,2026-03-25 00:00:00,958.8,0,958.8
2026-03-24T23:55:00+05:30,2026-03-24 23:55:00,958.8,0,958.8
2026-03-24T23:50:00+05:30,2026-03-24 23:50:00,958.9,0,958.9
2026-03-24T23:45:00+05:30,2026-03-24 23:45:00,958.9,0,958.9
2026-03-24T23:40:00+05:30,2026-03-24 23:40:00,959,0,959
2026-03-24T23:35:00+05:30,2026-03-24 23:35:00,959,0,959
2026-03-24T23:30:00+05:30,2026-03-24 23:30:00,959,0,959
2026-03-24T23:25:00+05:30,2026-03-24 23:25:00,959.1,0,959.1
2026-03-24T23:20:00+05:30,2026-03-24 23:20:00,959.1,0,959.1
2026-03-24T23:15:00+05:30,2026-03-24 23:15:00,959,0,959
2026-03-24T23:10:00+05:30,2026-03-24 23:10:00,958.9,0,958.9
2026-03-24T23:05:00+05:30,2026-03-24 23:05:00,959,0,959
2026-03-24T23:00:00+05:30,2026-03-24 23:00:00,958.9,0,958.9
2026-03-24T22:55:00+05:30,2026-03-24 22:55:00,959.1,0,959.1
2026-03-24T22:50:00+05:30,2026-03-24 22:50:00,959.3,0,959.3
2026-03-24T22:45:00+05:30,2026-03-24 22:45:00,959.1,0,959.1
2026-03-24T22:41:00+05:30,2026-03-24 22:41:00,959.2,0,959.2
2026-03-24T22:35:00+05:30,2026-03-24 22:35:00,959.4,0,959.4
2026-03-24T22:30:00+05:30,2026-03-24 22:30:00,959.4,0,959.4
2026-03-24T22:25:00+05:30,2026-03-24 22:25:00,959.4,0,959.4
2026-03-24T22:20:00+05:30,2026-03-24 22:20:00,959.3,0,959.3
2026-03-24T22:15:00+05:30,2026-03-24 22:15:00,959.5,0,959.5
2026-03-24T22:10:00+05:30,2026-03-24 22:10:00,959.5,0,959.5
2026-03-24T22:05:00+05:30,2026-03-24 22:05:00,959.4,0,959.4
2026-03-24T22:00:00+05:30,2026-03-24 22:00:00,959.4,0,959.4
2026-03-24T21:55:00+05:30,2026-03-24 21:55:00,959.2,0,959.2
2026-03-24T21:50:00+05:30,2026-03-24 21:50:00,959.2,0,959.2
2026-03-24T21:45:00+05:30,2026-03-24 21:45:00,959,0,959
2026-03-24T21:40:00+05:30,2026-03-24 21:40:00,959,0,959
2026-03-24T21:35:00+05:30,2026-03-24 21:35:00,958.8,0,958.8
2026-03-24T21:30:00+05:30,2026-03-24 21:30:00,959.1,0,959.1
2026-03-24T21:25:00+05:30,2026-03-24 21:25:00,959.2,0,959.2
2026-03-24T21:20:00+05:30,2026-03-24 21:20:00,959.2,0,959.2
2026-03-24T21:15:00+05:30,2026-03-24 21:15:00,958.9,0,958.9
2026-03-24T21:10:00+05:30,2026-03-24 21:10:00,959,0,959
2026-03-24T21:05:00+05:30,2026-03-24 21:05:00,959,0,959
2026-03-24T21:00:00+05:30,2026-03-24 21:00:00,959,0,959
2026-03-24T20:55:00+05:30,2026-03-24 20:55:00,958.9,0,958.9
2026-03-24T20:50:00+05:30,2026-03-24 20:50:00,958.8,0,958.8
2026-03-24T20:45:00+05:30,2026-03-24 20:45:00,958.7,0,958.7
2026-03-24T20:40:00+05:30,2026-03-24 20:40:00,958.6,0,958.6
2026-03-24T20:35:00+05:30,2026-03-24 20:35:00,958.6,0,958.6
2026-03-24T20:30:00+05:30,2026-03-24 20:30:00,958.3,0,958.3
2026-03-24T20:25:00+05:30,2026-03-24 20:25:00,958.4,0,958.4
2026-03-24T20:20:00+05:30,2026-03-24 20:20:00,958.2,0,958.2
2026-03-24T20:15:00+05:30,2026-03-24 20:15:00,958.1,0,958.1
2026-03-24T20:10:00+05:30,2026-03-24 20:10:00,957.9,0,957.9
2026-03-24T20:05:00+05:30,2026-03-24 20:05:00,957.9,0,957.9
2026-03-24T20:00:00+05:30,2026-03-24 20:00:00,957.8,0,957.8
2026-03-24T19:55:00+05:30,2026-03-24 19:55:00,957.7,0,957.7
2026-03-24T19:50:00+05:30,2026-03-24 19:50:00,957.7,0,957.7
2026-03-24T19:45:00+05:30,2026-03-24 19:45:00,957.6,0,957.6
2026-03-24T19:40:00+05:30,2026-03-24 19:40:00,957.6,0,957.6
2026-03-24T19:35:00+05:30,2026-03-24 19:35:00,957.5,0,957.5
2026-03-24T19:30:00+05:30,2026-03-24 19:30:00,957.3,0,957.3
2026-03-24T19:25:00+05:30,2026-03-24 19:25:00,957,0,957
2026-03-24T19:20:00+05:30,2026-03-24 19:20:00,957,0,957
2026-03-24T19:15:00+05:30,2026-03-24 19:15:00,957.1,0,957.1
2026-03-24T19:10:00+05:30,2026-03-24 19:10:00,957,0,957
2026-03-24T19:05:00+05:30,2026-03-24 19:05:00,956.7,0,956.7
2026-03-24T19:00:00+05:30,2026-03-24 19:00:00,956.7,0,956.7
2026-03-24T18:55:00+05:30,2026-03-24 18:55:00,956.6,0,956.6
2026-03-24T18:50:00+05:30,2026-03-24 18:50:00,956.5,0,956.5
2026-03-24T18:45:00+05:30,2026-03-24 18:45:00,956.6,0,956.6
2026-03-24T18:40:00+05:30,2026-03-24 18:40:00,956.5,0,956.5
2026-03-24T18:35:00+05:30,2026-03-24 18:35:00,956.4,0,956.4
2026-03-24T18:30:00+05:30,2026-03-24 18:30:00,956.4,0,956.4
2026-03-24T18:25:00+05:30,2026-03-24 18:25:00,956.3,0,956.3
2026-03-24T18:20:00+05:30,2026-03-24 18:20:00,956.1,0,956.1
2026-03-24T18:15:00+05:30,2026-03-24 18:15:00,956.3,0,956.3
2026-03-24T18:10:00+05:30,2026-03-24 18:10:00,956.2,0,956.2
2026-03-24T18:05:00+05:30,2026-03-24 18:05:00,956,0,956
2026-03-24T18:00:00+05:30,2026-03-24 18:00:00,955.9,0,955.9
2026-03-24T17:55:00+05:30,2026-03-24 17:55:00,956,0,956
2026-03-24T17:50:00+05:30,2026-03-24 17:50:00,955.9,0,955.9
2026-03-24T17:45:00+05:30,2026-03-24 17:45:00,955.9,0,955.9
2026-03-24T17:40:00+05:30,2026-03-24 17:40:00,956,0,956
2026-03-24T17:36:00+05:30,2026-03-24 17:36:00,955.9,0,955.9
2026-03-24T17:30:00+05:30,2026-03-24 17:30:00,955.8,0,955.8
2026-03-24T17:25:00+05:30,2026-03-24 17:25:00,955.9,0,955.9
2026-03-24T17:20:00+05:30,2026-03-24 17:20:00,955.8,0,955.8
2026-03-24T17:15:00+05:30,2026-03-24 17:15:00,955.9,0,955.9
2026-03-24T17:10:00+05:30,2026-03-24 17:10:00,955.8,0,955.8
2026-03-24T17:05:00+05:30,2026-03-24 17:05:00,955.7,0,955.7
2026-03-24T17:00:00+05:30,2026-03-24 17:00:00,955.8,0,955.8
2026-03-24T16:55:00+05:30,2026-03-24 16:55:00,955.6,0,955.6
2026-03-24T16:50:00+05:30,2026-03-24 16:50:00,955.7,0,955.7
2026-03-24T16:45:00+05:30,2026-03-24 16:45:00,955.6,0,955.6
2026-03-24T16:40:00+05:30,2026-03-24 16:40:00,955.5,0,955.5
2026-03-24T16:35:00+05:30,2026-03-24 16:35:00,955.6,0,955.6
2026-03-24T16:30:00+05:30,2026-03-24 16:30:00,955.6,0,955.6
2026-03-24T16:25:00+05:30,2026-03-24 16:25:00,955.5,0,955.5
2026-03-24T16:20:00+05:30,2026-03-24 16:20:00,955.5,0,955.5
2026-03-24T16:15:00+05:30,2026-03-24 16:15:00,955.4,0,955.4
2026-03-24T16:10:00+05:30,2026-03-24 16:10:00,955.4,0,955.4
2026-03-24T16:05:00+05:30,2026-03-24 16:05:00,955.5,0,955.5
2026-03-24T16:00:00+05:30,2026-03-24 16:00:00,955.6,0,955.6
2026-03-24T15:55:00+05:30,2026-03-24 15:55:00,955.5,0,955.5
2026-03-24T15:50:00+05:30,2026-03-24 15:50:00,955.5,0,955.5
2026-03-24T15:45:00+05:30,2026-03-24 15:45:00,955.4,0,955.4
2026-03-24T15:40:00+05:30,2026-03-24 15:40:00,955.5,0,955.5
2026-03-24T15:35:00+05:30,2026-03-24 15:35:00,955.4,0,955.4
2026-03-24T15:30:00+05:30,2026-03-24 15:30:00,955.5,0,955.5
2026-03-24T15:25:00+05:30,2026-03-24 15:25:00,955.6,0,955.6
2026-03-24T15:20:00+05:30,2026-03-24 15:20:00,955.6,0,955.6
2026-03-24T15:15:00+05:30,2026-03-24 15:15:00,955.7,0,955.7
2026-03-24T15:10:00+05:30,2026-03-24 15:10:00,955.8,0,955.8
2026-03-24T15:05:00+05:30,2026-03-24 15:05:00,955.7,0,955.7
2026-03-24T15:00:00+05:30,2026-03-24 15:00:00,955.8,0,955.8
2026-03-24T14:55:00+05:30,2026-03-24 14:55:00,955.8,0,955.8
2026-03-24T14:50:00+05:30,2026-03-24 14:50:00,955.8,0,955.8
2026-03-24T14:45:00+05:30,2026-03-24 14:45:00,956,0,956
2026-03-24T14:40:00+05:30,2026-03-24 14:40:00,956,0,956
2026-03-24T14:35:00+05:30,2026-03-24 14:35:00,955.9,0,955.9
2026-03-24T14:30:00+05:30,2026-03-24 14:30:00,955.8,0,955.8
2026-03-24T14:25:00+05:30,2026-03-24 14:25:00,955.9,0,955.9
2026-03-24T14:20:00+05:30,2026-03-24 14:20:00,956,0,956
2026-03-24T14:15:00+05:30,2026-03-24 14:15:00,956,0,956
2026-03-24T14:10:00+05:30,2026-03-24 14:10:00,956.1,0,956.1
2026-03-24T14:05:00+05:30,2026-03-24 14:05:00,956.2,0,956.2
2026-03-24T14:00:00+05:30,2026-03-24 14:00:00,956.1,0,956.1
2026-03-24T13:55:00+05:30,2026-03-24 13:55:00,956.1,0,956.1
2026-03-24T13:50:00+05:30,2026-03-24 13:50:00,956.3,0,956.3
2026-03-24T13:45:00+05:30,2026-03-24 13:45:00,956.5,0,956.5
2026-03-24T13:40:00+05:30,2026-03-24 13:40:00,956.4,0,956.4
2026-03-24T13:35:00+05:30,2026-03-24 13:35:00,956.6,0,956.6
2026-03-24T13:30:00+05:30,2026-03-24 13:30:00,956.5,0,956.5
2026-03-24T13:25:00+05:30,2026-03-24 13:25:00,956.6,0,956.6
2026-03-24T13:20:00+05:30,2026-03-24 13:20:00,956.7,0,956.7
2026-03-24T13:15:00+05:30,2026-03-24 13:15:00,956.8,0,956.8
2026-03-24T13:10:00+05:30,2026-03-24 13:10:00,956.7,0,956.7
2026-03-24T13:05:00+05:30,2026-03-24 13:05:00,957,0,957
2026-03-24T13:00:00+05:30,2026-03-24 13:00:00,957,0,957
2026-03-24T12:55:00+05:30,2026-03-24 12:55:00,957.2,0,957.2
2026-03-24T12:50:00+05:30,2026-03-24 12:50:00,957.3,0,957.3
2026-03-24T12:45:00+05:30,2026-03-24 12:45:00,957.5,0,957.5
2026-03-24T12:40:00+05:30,2026-03-24 12:40:00,957.5,0,957.5
2026-03-24T12:30:00+05:30,2026-03-24 12:30:00,957.9,0,957.9
2026-03-24T12:25:00+05:30,2026-03-24 12:25:00,957.6,0,957.6
2026-03-24T12:20:00+05:30,2026-03-24 12:20:00,957.8,0,957.8
2026-03-24T12:15:00+05:30,2026-03-24 12:15:00,957.9,0,957.9
2026-03-24T12:10:00+05:30,2026-03-24 12:10:00,957.9,0,957.9
2026-03-24T12:05:00+05:30,2026-03-24 12:05:00,958.2,0,958.2
2026-03-24T12:00:00+05:30,2026-03-24 12:00:00,958.2,0,958.2
2026-03-24T11:55:00+05:30,2026-03-24 11:55:00,958.2,0,958.2
2026-03-24T11:50:00+05:30,2026-03-24 11:50:00,958.2,0,958.2
2026-03-24T11:45:00+05:30,2026-03-24 11:45:00,958.5,0,958.5
2026-03-24T11:40:00+05:30,2026-03-24 11:40:00,958.6,0,958.6
2026-03-24T11:35:00+05:30,2026-03-24 11:35:00,958.6,0,958.6
2026-03-24T11:30:00+05:30,2026-03-24 11:30:00,958.5,0,958.5
2026-03-24T11:25:00+05:30,2026-03-24 11:25:00,958.6,0,958.6
2026-03-24T11:20:00+05:30,2026-03-24 11:20:00,958.8,0,958.8
2026-03-24T11:15:00+05:30,2026-03-24 11:15:00,958.9,0,958.9
2026-03-24T11:10:00+05:30,2026-03-24 11:10:00,958.9,0,958.9
2026-03-24T11:05:00+05:30,2026-03-24 11:05:00,959,0,959
2026-03-24T11:00:00+05:30,2026-03-24 11:00:00,959,0,959
2026-03-24T10:55:00+05:30,2026-03-24 10:55:00,959.1,0,959.1
2026-03-24T10:50:00+05:30,2026-03-24 10:50:00,959.2,0,959.2
2026-03-24T10:45:00+05:30,2026-03-24 10:45:00,959.2,0,959.2
2026-03-24T10:40:00+05:30,2026-03-24 10:40:00,959.4,0,959.4
2026-03-24T10:35:00+05:30,2026-03-24 10:35:00,959.4,0,959.4
2026-03-24T10:30:00+05:30,2026-03-24 10:30:00,959.5,0,959.5
2026-03-24T10:25:00+05:30,2026-03-24 10:25:00,959.5,0,959.5
2026-03-24T10:20:00+05:30,2026-03-24 10:20:00,959.4,0,959.4
2026-03-24T10:16:00+05:30,2026-03-24 10:16:00,959.5,0,959.5
2026-03-24T10:10:00+05:30,2026-03-24 10:10:00,959.7,0,959.7
2026-03-24T10:05:00+05:30,2026-03-24 10:05:00,959.8,0,959.8
2026-03-24T10:00:00+05:30,2026-03-24 10:00:00,959.6,0,959.6
2026-03-24T09:55:00+05:30,2026-03-24 09:55:00,959.9,0,959.9
2026-03-24T09:50:00+05:30,2026-03-24 09:50:00,959.9,0,959.9
2026-03-24T09:45:00+05:30,2026-03-24 09:45:00,959.9,0,959.9
2026-03-24T09:40:00+05:30,2026-03-24 09:40:00,959.9,0,959.9
2026-03-24T09:35:00+05:30,2026-03-24 09:35:00,960,0,960
2026-03-24T09:30:00+05:30,2026-03-24 09:30:00,960,0,960
2026-03-24T09:25:00+05:30,2026-03-24 09:25:00,960,0,960
2026-03-24T09:20:00+05:30,2026-03-24 09:20:00,960.1,0,960.1
2026-03-24T09:16:00+05:30,2026-03-24 09:16:00,960,0,960
2026-03-24T09:10:00+05:30,2026-03-24 09:10:00,960.3,0,960.3
2026-03-24T09:05:00+05:30,2026-03-24 09:05:00,960,0,960
2026-03-24T09:00:00+05:30,2026-03-24 09:00:00,960.1,0,960.1
2026-03-24T08:55:00+05:30,2026-03-24 08:55:00,960.1,0,960.1
2026-03-24T08:50:00+05:30,2026-03-24 08:50:00,960.2,0,960.2
2026-03-24T08:45:00+05:30,2026-03-24 08:45:00,960.4,0,960.4
2026-03-24T08:40:00+05:30,2026-03-24 08:40:00,960.2,0,960.2
2026-03-24T08:35:00+05:30,2026-03-24 08:35:00,960.3,0,960.3
2026-03-24T08:30:00+05:30,2026-03-24 08:30:00,960.2,0,960.2
2026-03-24T08:25:00+05:30,2026-03-24 08:25:00,960.4,0,960.4
2026-03-24T08:20:00+05:30,2026-03-24 08:20:00,960.3,0,960.3
2026-03-24T08:15:00+05:30,2026-03-24 08:15:00,960.1,0,960.1
2026-03-24T08:10:00+05:30,2026-03-24 08:10:00,960.3,0,960.3
2026-03-24T08:05:00+05:30,2026-03-24 08:05:00,960.1,0,960.1
2026-03-24T08:00:00+05:30,2026-03-24 08:00:00,960.2,0,960.2
2026-03-24T07:55:00+05:30,2026-03-24 07:55:00,960.1,0,960.1
2026-03-24T07:50:00+05:30,2026-03-24 07:50:00,960.2,0,960.2
2026-03-24T07:45:00+05:30,2026-03-24 07:45:00,960.1,0,960.1
2026-03-24T07:40:00+05:30,2026-03-24 07:40:00,960.2,0,960.2
2026-03-24T07:35:00+05:30,2026-03-24 07:35:00,960.1,0,960.1
2026-03-24T07:30:00+05:30,2026-03-24 07:30:00,960,0,960
2026-03-24T07:25:00+05:30,2026-03-24 07:25:00,960,0,960
2026-03-24T07:20:00+05:30,2026-03-24 07:20:00,959.8,0,959.8
2026-03-24T07:15:00+05:30,2026-03-24 07:15:00,959.8,0,959.8
2026-03-24T07:10:00+05:30,2026-03-24 07:10:00,959.7,0,959.7
2026-03-24T07:05:00+05:30,2026-03-24 07:05:00,959.6,0,959.6
2026-03-24T07:00:00+05:30,2026-03-24 07:00:00,959.6,0,959.6
2026-03-24T06:55:00+05:30,2026-03-24 06:55:00,959.6,0,959.6
2026-03-24T06:50:00+05:30,2026-03-24 06:50:00,959.8,0,959.8
2026-03-24T06:45:00+05:30,2026-03-24 06:45:00,959.6,0,959.6
2026-03-24T06:40:00+05:30,2026-03-24 06:40:00,959.5,0,959.5
2026-03-24T06:35:00+05:30,2026-03-24 06:35:00,959.3,0,959.3
2026-03-24T06:30:00+05:30,2026-03-24 06:30:00,959.3,0,959.3
2026-03-24T06:25:00+05:30,2026-03-24 06:25:00,959.2,0,959.2
2026-03-24T06:20:00+05:30,2026-03-24 06:20:00,959.1,0,959.1
2026-03-24T06:15:00+05:30,2026-03-24 06:15:00,959.1,0,959.1
2026-03-24T06:10:00+05:30,2026-03-24 06:10:00,959.1,0,959.1
2026-03-24T06:05:00+05:30,2026-03-24 06:05:00,959.1,0,959.1
2026-03-24T06:00:00+05:30,2026-03-24 06:00:00,958.9,0,958.9
2026-03-24T05:55:00+05:30,2026-03-24 05:55:00,958.8,0,958.8
2026-03-24T05:50:00+05:30,2026-03-24 05:50:00,958.8,0,958.8
2026-03-24T05:45:00+05:30,2026-03-24 05:45:00,958.8,0,958.8
2026-03-24T05:40:00+05:30,2026-03-24 05:40:00,958.8,0,958.8
2026-03-24T05:35:00+05:30,2026-03-24 05:35:00,958.8,0,958.8
2026-03-24T05:30:00+05:30,2026-03-24 05:30:00,958.8,0,958.8
2026-03-24T05:25:00+05:30,2026-03-24 05:25:00,958.7,0,958.7
2026-03-24T05:20:00+05:30,2026-03-24 05:20:00,958.6,0,958.6
2026-03-24T05:15:00+05:30,2026-03-24 05:15:00,958.6,0,958.6
2026-03-24T05:11:00+05:30,2026-03-24 05:11:00,958.6,0,958.6
2026-03-24T05:05:00+05:30,2026-03-24 05:05:00,958.5,0,958.5
2026-03-24T05:00:00+05:30,2026-03-24 05:00:00,958.5,0,958.5
2026-03-24T04:55:00+05:30,2026-03-24 04:55:00,958.5,0,958.5
